season,round,race_id,lap_number,driver_id,position,lap_time
2025,15,2025_15,61,antonelli,7,1:13.963
2025,15,2025_15,61,gasly,8,1:15.718
2025,15,2025_15,61,bearman,9,1:15.629
2025,15,2025_15,61,alonso,10,1:15.645
2025,15,2025_15,61,stroll,11,1:15.805
2025,15,2025_15,61,tsunoda,12,1:15.394
2025,15,2025_15,61,ocon,13,1:15.237
2025,15,2025_15,61,colapinto,14,1:15.176
2025,15,2025_15,61,hulkenberg,15,1:14.912
2025,15,2025_15,61,lawson,16,1:14.087
2025,15,2025_15,61,sainz,17,1:14.360
2025,15,2025_15,61,bortoleto,18,1:30.850
2025,15,2025_15,62,piastri,1,1:12.583
2025,15,2025_15,62,norris,2,1:12.724
2025,15,2025_15,62,max_verstappen,3,1:13.206
2025,15,2025_15,62,hadjar,4,1:13.386
2025,15,2025_15,62,russell,5,1:13.907
2025,15,2025_15,62,albon,6,1:13.913
2025,15,2025_15,62,antonelli,7,1:13.916
2025,15,2025_15,62,gasly,8,1:15.910
2025,15,2025_15,62,bearman,9,1:15.732
2025,15,2025_15,62,stroll,10,1:15.284
2025,15,2025_15,62,alonso,11,1:16.274
2025,15,2025_15,62,tsunoda,12,1:15.565
2025,15,2025_15,62,ocon,13,1:15.875
2025,15,2025_15,62,colapinto,14,1:15.887
2025,15,2025_15,62,hulkenberg,15,1:15.870
2025,15,2025_15,62,lawson,16,1:14.418
2025,15,2025_15,62,sainz,17,1:14.590
2025,15,2025_15,62,bortoleto,18,1:14.422
2025,15,2025_15,63,piastri,1,1:12.781
2025,15,2025_15,63,norris,2,1:12.781
2025,15,2025_15,63,max_verstappen,3,1:13.248
2025,15,2025_15,63,hadjar,4,1:13.755
2025,15,2025_15,63,russell,5,1:13.730
2025,15,2025_15,63,albon,6,1:13.771
2025,15,2025_15,63,antonelli,7,1:14.222
2025,15,2025_15,63,bearman,8,1:14.473
2025,15,2025_15,63,stroll,9,1:15.954
2025,15,2025_15,63,gasly,10,1:16.426
2025,15,2025_15,63,alonso,11,1:15.890
2025,15,2025_15,63,tsunoda,12,1:15.720
2025,15,2025_15,63,ocon,13,1:15.610
2025,15,2025_15,63,colapinto,14,1:15.588
2025,15,2025_15,63,hulkenberg,15,1:15.589
2025,15,2025_15,63,lawson,16,1:14.078
2025,15,2025_15,63,sainz,17,1:14.775
2025,15,2025_15,63,bortoleto,18,1:14.307
2025,15,2025_15,64,piastri,1,1:12.668
2025,15,2025_15,64,norris,2,1:12.765
2025,15,2025_15,64,max_verstappen,3,1:13.298
2025,15,2025_15,64,hadjar,4,1:13.699
2025,15,2025_15,64,russell,5,1:13.791
2025,15,2025_15,64,albon,6,1:13.837
2025,15,2025_15,64,antonelli,7,1:13.509
2025,15,2025_15,64,bearman,8,1:14.085
2025,15,2025_15,64,stroll,9,1:14.109
2025,15,2025_15,64,gasly,10,1:16.350
2025,15,2025_15,64,alonso,11,1:15.783
2025,15,2025_15,64,tsunoda,12,1:15.829
2025,15,2025_15,64,ocon,13,1:15.694
2025,15,2025_15,64,colapinto,14,1:15.751
2025,15,2025_15,64,hulkenberg,15,1:15.749
2025,15,2025_15,64,lawson,16,1:14.043
2025,15,2025_15,64,sainz,17,1:14.819
2025,15,2025_15,64,bortoleto,18,1:14.950
2025,15,2025_15,65,piastri,1,1:20.782
2025,15,2025_15,65,max_verstappen,2,1:25.241
2025,15,2025_15,65,hadjar,3,1:24.730
2025,15,2025_15,65,russell,4,1:26.288
2025,15,2025_15,65,albon,5,1:27.311
2025,15,2025_15,65,antonelli,6,1:28.515
2025,15,2025_15,65,bearman,7,1:33.296
2025,15,2025_15,65,stroll,8,1:33.094
2025,15,2025_15,65,alonso,9,1:32.859
2025,15,2025_15,65,gasly,10,1:34.192
2025,15,2025_15,65,tsunoda,11,1:35.003
2025,15,2025_15,65,ocon,12,1:35.418
2025,15,2025_15,65,hulkenberg,13,1:36.040
2025,15,2025_15,65,colapinto,14,1:36.875
2025,15,2025_15,65,lawson,15,1:37.510
2025,15,2025_15,65,sainz,16,1:39.735
2025,15,2025_15,65,bortoleto,17,1:39.064
2025,15,2025_15,66,piastri,1,2:04.186
2025,15,2025_15,66,max_verstappen,2,1:55.387
2025,15,2025_15,66,hadjar,3,1:55.087
2025,15,2025_15,66,russell,4,1:51.825
2025,15,2025_15,66,albon,5,1:50.945
2025,15,2025_15,66,antonelli,6,1:50.171
2025,15,2025_15,66,bearman,7,1:40.986
2025,15,2025_15,66,stroll,8,1:42.199
2025,15,2025_15,66,alonso,9,1:43.827
2025,15,2025_15,66,gasly,10,1:43.566
2025,15,2025_15,66,tsunoda,11,1:43.498
2025,15,2025_15,66,ocon,12,1:43.247
2025,15,2025_15,66,hulkenberg,13,1:42.950
2025,15,2025_15,66,colapinto,14,1:53.536
2025,15,2025_15,66,lawson,15,1:43.068
2025,15,2025_15,66,bortoleto,16,1:44.015
2025,15,2025_15,66,sainz,17,1:57.774
2025,15,2025_15,67,piastri,1,2:03.205
2025,15,2025_15,67,max_verstappen,2,2:02.527
2025,15,2025_15,67,hadjar,3,2:02.136
2025,15,2025_15,67,russell,4,2:01.997
2025,15,2025_15,67,albon,5,2:02.125
2025,15,2025_15,67,antonelli,6,2:01.968
2025,15,2025_15,67,bearman,7,1:58.472
2025,15,2025_15,67,stroll,8,1:57.210
2025,15,2025_15,67,alonso,9,1:56.720
2025,15,2025_15,67,gasly,10,1:56.518
2025,15,2025_15,67,tsunoda,11,1:56.467
2025,15,2025_15,67,ocon,12,1:56.928
2025,15,2025_15,67,hulkenberg,13,1:57.070
2025,15,2025_15,67,colapinto,14,1:46.683
2025,15,2025_15,67,lawson,15,1:44.651
2025,15,2025_15,67,bortoleto,16,1:38.682
2025,15,2025_15,67,sainz,17,1:28.218
2025,15,2025_15,68,piastri,1,2:03.270
2025,15,2025_15,68,max_verstappen,2,2:02.461
2025,15,2025_15,68,hadjar,3,2:01.811
2025,15,2025_15,68,russell,4,2:01.446
2025,15,2025_15,68,albon,5,2:00.998
2025,15,2025_15,68,antonelli,6,2:00.278
2025,15,2025_15,68,bearman,7,1:59.328
2025,15,2025_15,68,stroll,8,1:58.109
2025,15,2025_15,68,alonso,9,1:55.284
2025,15,2025_15,68,gasly,10,1:55.323
2025,15,2025_15,68,tsunoda,11,1:54.390
2025,15,2025_15,68,ocon,12,1:53.777
2025,15,2025_15,68,hulkenberg,13,1:52.405
2025,15,2025_15,68,colapinto,14,1:52.258
2025,15,2025_15,68,lawson,15,1:50.952
2025,15,2025_15,68,bortoleto,16,1:50.361
2025,15,2025_15,68,sainz,17,1:48.102
2025,15,2025_15,69,piastri,1,1:12.635
2025,15,2025_15,69,max_verstappen,2,1:13.231
2025,15,2025_15,69,hadjar,3,1:13.822
2025,15,2025_15,69,russell,4,1:14.323
2025,15,2025_15,69,albon,5,1:14.611
2025,15,2025_15,69,antonelli,6,1:14.890
2025,15,2025_15,69,bearman,7,1:15.651
2025,15,2025_15,69,stroll,8,1:15.668
2025,15,2025_15,69,alonso,9,1:16.213
2025,15,2025_15,69,tsunoda,10,1:16.705
2025,15,2025_15,69,gasly,11,1:17.528
2025,15,2025_15,69,ocon,12,1:17.096
2025,15,2025_15,69,colapinto,13,1:16.661
2025,15,2025_15,69,lawson,14,1:16.913
2025,15,2025_15,69,hulkenberg,15,1:18.274
2025,15,2025_15,69,bortoleto,16,1:17.308
2025,15,2025_15,69,sainz,17,1:17.352
2025,15,2025_15,70,piastri,1,1:12.424
2025,15,2025_15,70,max_verstappen,2,1:12.921
2025,15,2025_15,70,hadjar,3,1:13.327
2025,15,2025_15,70,russell,4,1:13.728
2025,15,2025_15,70,albon,5,1:13.687
2025,15,2025_15,70,antonelli,6,1:13.480
2025,15,2025_15,70,bearman,7,1:13.950
2025,15,2025_15,70,stroll,8,1:13.822
2025,15,2025_15,70,alonso,9,1:14.351
2025,15,2025_15,70,tsunoda,10,1:14.847
2025,15,2025_15,70,ocon,11,1:14.831
2025,15,2025_15,70,gasly,12,1:17.748
2025,15,2025_15,70,colapinto,13,1:17.434
2025,15,2025_15,70,lawson,14,1:17.023
2025,15,2025_15,70,hulkenberg,15,1:16.807
2025,15,2025_15,70,sainz,16,1:16.551
2025,15,2025_15,70,bortoleto,17,1:17.291
2025,15,2025_15,71,piastri,1,1:12.891
2025,15,2025_15,71,max_verstappen,2,1:13.019
2025,15,2025_15,71,hadjar,3,1:13.347
2025,15,2025_15,71,russell,4,1:14.000
2025,15,2025_15,71,albon,5,1:13.924
2025,15,2025_15,71,antonelli,6,1:13.940
2025,15,2025_15,71,bearman,7,1:14.122
2025,15,2025_15,71,stroll,8,1:14.154
2025,15,2025_15,71,alonso,9,1:14.916
2025,15,2025_15,71,tsunoda,10,1:14.354
2025,15,2025_15,71,ocon,11,1:13.986
2025,15,2025_15,71,colapinto,12,1:13.854
2025,15,2025_15,71,lawson,13,1:15.086
2025,15,2025_15,71,sainz,14,1:15.263
2025,15,2025_15,71,hulkenberg,15,1:16.626
2025,15,2025_15,71,gasly,16,1:18.570
2025,15,2025_15,71,bortoleto,17,1:17.393
2025,15,2025_15,72,piastri,1,1:13.700
2025,15,2025_15,72,max_verstappen,2,1:13.377
2025,15,2025_15,72,hadjar,3,1:13.547
2025,15,2025_15,72,russell,4,1:14.174
2025,15,2025_15,72,albon,5,1:14.222
2025,15,2025_15,72,antonelli,6,1:14.469
2025,15,2025_15,72,bearman,7,1:14.702
2025,15,2025_15,72,stroll,8,1:14.784
2025,15,2025_15,72,alonso,9,1:14.767
2025,15,2025_15,72,tsunoda,10,1:15.088
2025,15,2025_15,72,ocon,11,1:15.131
2025,15,2025_15,72,colapinto,12,1:13.049
2025,15,2025_15,72,lawson,13,1:14.240
2025,15,2025_15,72,sainz,14,1:13.841
2025,15,2025_15,72,hulkenberg,15,1:14.974
2025,15,2025_15,72,bortoleto,16,1:15.402
2025,15,2025_15,72,gasly,17,1:17.479
2025,16,2025_16,1,max_verstappen,1,1:27.159
2025,16,2025_16,1,norris,2,1:27.430
2025,16,2025_16,1,piastri,3,1:27.992
2025,16,2025_16,1,leclerc,4,1:28.280
2025,16,2025_16,1,russell,5,1:28.907
2025,16,2025_16,1,alonso,6,1:29.645
2025,16,2025_16,1,bortoleto,7,1:30.149
2025,16,2025_16,1,hamilton,8,1:30.490
2025,16,2025_16,1,tsunoda,9,1:31.278
2025,16,2025_16,1,antonelli,10,1:31.686
2025,16,2025_16,1,bearman,11,1:31.914
2025,16,2025_16,1,sainz,12,1:32.424
2025,16,2025_16,1,albon,13,1:32.851
2025,16,2025_16,1,ocon,14,1:33.184
2025,16,2025_16,1,lawson,15,1:33.554
2025,16,2025_16,1,stroll,16,1:33.936
2025,16,2025_16,1,colapinto,17,1:34.322
2025,16,2025_16,1,hadjar,18,1:34.878
2025,16,2025_16,1,gasly,19,1:35.676
2025,16,2025_16,2,norris,1,1:23.889
2025,16,2025_16,2,max_verstappen,2,1:24.859
2025,16,2025_16,2,leclerc,3,1:25.178
2025,16,2025_16,2,piastri,4,1:25.759
2025,16,2025_16,2,russell,5,1:25.309
2025,16,2025_16,2,bortoleto,6,1:24.823
2025,16,2025_16,2,alonso,7,1:25.926
2025,16,2025_16,2,hamilton,8,1:25.502
2025,16,2025_16,2,tsunoda,9,1:25.349
2025,16,2025_16,2,antonelli,10,1:25.453
2025,16,2025_16,2,bearman,11,1:25.671
2025,16,2025_16,2,sainz,12,1:25.628
2025,16,2025_16,2,albon,13,1:25.762
2025,16,2025_16,2,ocon,14,1:25.897
2025,16,2025_16,2,lawson,15,1:26.251
2025,16,2025_16,2,stroll,16,1:26.506
2025,16,2025_16,2,colapinto,17,1:26.775
2025,16,2025_16,2,hadjar,18,1:26.732
2025,16,2025_16,2,gasly,19,1:26.563
2025,16,2025_16,3,norris,1,1:23.674
2025,16,2025_16,3,max_verstappen,2,1:23.512
2025,16,2025_16,3,leclerc,3,1:24.965
2025,16,2025_16,3,piastri,4,1:25.117
2025,16,2025_16,3,russell,5,1:25.346
2025,16,2025_16,3,bortoleto,6,1:25.354
2025,16,2025_16,3,alonso,7,1:25.403
2025,16,2025_16,3,hamilton,8,1:25.486
2025,16,2025_16,3,tsunoda,9,1:25.526
2025,16,2025_16,3,antonelli,10,1:25.461
2025,16,2025_16,3,bearman,11,1:25.420
2025,16,2025_16,3,sainz,12,1:25.414
2025,16,2025_16,3,albon,13,1:25.238
2025,16,2025_16,3,ocon,14,1:25.155
2025,16,2025_16,3,lawson,15,1:24.942
2025,16,2025_16,3,stroll,16,1:25.064
2025,16,2025_16,3,colapinto,17,1:25.346
2025,16,2025_16,3,hadjar,18,1:25.467
2025,16,2025_16,3,gasly,19,1:25.506
2025,16,2025_16,4,max_verstappen,1,1:23.262
2025,16,2025_16,4,norris,2,1:24.819
2025,16,2025_16,4,leclerc,3,1:24.525
2025,16,2025_16,4,piastri,4,1:24.567
2025,16,2025_16,4,russell,5,1:24.513
2025,16,2025_16,4,bortoleto,6,1:24.744
2025,16,2025_16,4,alonso,7,1:24.861
2025,16,2025_16,4,hamilton,8,1:24.744
2025,16,2025_16,4,tsunoda,9,1:24.871
2025,16,2025_16,4,antonelli,10,1:24.841
2025,16,2025_16,4,bearman,11,1:24.885
2025,16,2025_16,4,sainz,12,1:25.204
2025,16,2025_16,4,albon,13,1:25.427
2025,16,2025_16,4,ocon,14,1:25.435
2025,16,2025_16,4,lawson,15,1:25.404
2025,16,2025_16,4,stroll,16,1:25.209
2025,16,2025_16,4,colapinto,17,1:25.040
2025,16,2025_16,4,hadjar,18,1:25.218
2025,16,2025_16,4,gasly,19,1:25.320
2025,16,2025_16,5,max_verstappen,1,1:23.588
2025,16,2025_16,5,norris,2,1:24.238
2025,16,2025_16,5,leclerc,3,1:24.441
2025,16,2025_16,5,piastri,4,1:24.358
2025,16,2025_16,5,russell,5,1:24.344
2025,16,2025_16,5,bortoleto,6,1:24.329
2025,16,2025_16,5,hamilton,7,1:23.942
2025,16,2025_16,5,alonso,8,1:25.129
2025,16,2025_16,5,tsunoda,9,1:24.594
2025,16,2025_16,5,antonelli,10,1:24.650
2025,16,2025_16,5,bearman,11,1:24.829
2025,16,2025_16,5,sainz,12,1:24.727
2025,16,2025_16,5,albon,13,1:24.598
2025,16,2025_16,5,ocon,14,1:24.685
2025,16,2025_16,5,lawson,15,1:24.828
2025,16,2025_16,5,stroll,16,1:24.915
2025,16,2025_16,5,colapinto,17,1:24.945
2025,16,2025_16,5,hadjar,18,1:24.887
2025,16,2025_16,5,gasly,19,1:25.991
2025,16,2025_16,6,max_verstappen,1,1:23.576
2025,16,2025_16,6,norris,2,1:23.887
2025,16,2025_16,6,piastri,3,1:23.679
2025,16,2025_16,6,leclerc,4,1:24.858
2025,16,2025_16,6,russell,5,1:24.457
2025,16,2025_16,6,bortoleto,6,1:24.602
2025,16,2025_16,6,hamilton,7,1:24.175
2025,16,2025_16,6,alonso,8,1:24.196
2025,16,2025_16,6,tsunoda,9,1:24.897
2025,16,2025_16,6,antonelli,10,1:25.080
2025,16,2025_16,6,bearman,11,1:24.745
2025,16,2025_16,6,sainz,12,1:24.704
2025,16,2025_16,6,albon,13,1:24.743
2025,16,2025_16,6,ocon,14,1:24.650
2025,16,2025_16,6,lawson,15,1:24.656
2025,16,2025_16,6,stroll,16,1:24.813
2025,16,2025_16,6,colapinto,17,1:24.944
2025,16,2025_16,6,hadjar,18,1:24.924
2025,16,2025_16,6,gasly,19,1:24.987
2025,16,2025_16,7,max_verstappen,1,1:23.310
2025,16,2025_16,7,norris,2,1:23.538
2025,16,2025_16,7,piastri,3,1:23.738
2025,16,2025_16,7,leclerc,4,1:23.974
2025,16,2025_16,7,russell,5,1:23.940
2025,16,2025_16,7,hamilton,6,1:24.057
2025,16,2025_16,7,bortoleto,7,1:25.041
2025,16,2025_16,7,alonso,8,1:24.623
2025,16,2025_16,7,tsunoda,9,1:24.656
2025,16,2025_16,7,antonelli,10,1:24.501
2025,16,2025_16,7,bearman,11,1:24.625
2025,16,2025_16,7,sainz,12,1:24.676
2025,16,2025_16,7,albon,13,1:24.736
2025,16,2025_16,7,ocon,14,1:24.850
2025,16,2025_16,7,lawson,15,1:24.850
2025,16,2025_16,7,stroll,16,1:24.678
2025,16,2025_16,7,colapinto,17,1:24.886
2025,16,2025_16,7,hadjar,18,1:24.606
2025,16,2025_16,7,gasly,19,1:24.772
2025,16,2025_16,8,max_verstappen,1,1:23.139
2025,16,2025_16,8,norris,2,1:23.518
2025,16,2025_16,8,piastri,3,1:23.949
2025,16,2025_16,8,leclerc,4,1:24.041
2025,16,2025_16,8,russell,5,1:23.880
2025,16,2025_16,8,hamilton,6,1:24.646
2025,16,2025_16,8,bortoleto,7,1:24.729
2025,16,2025_16,8,alonso,8,1:24.724
2025,16,2025_16,8,tsunoda,9,1:24.453
2025,16,2025_16,8,antonelli,10,1:24.398
2025,16,2025_16,8,bearman,11,1:24.494
2025,16,2025_16,8,sainz,12,1:24.704
2025,16,2025_16,8,albon,13,1:24.553
2025,16,2025_16,8,ocon,14,1:24.608
2025,16,2025_16,8,lawson,15,1:24.725
2025,16,2025_16,8,stroll,16,1:24.835
2025,16,2025_16,8,colapinto,17,1:25.104
2025,16,2025_16,8,hadjar,18,1:25.728
2025,16,2025_16,8,gasly,19,1:25.158
2025,16,2025_16,9,max_verstappen,1,1:23.101
2025,16,2025_16,9,norris,2,1:23.477
2025,16,2025_16,9,piastri,3,1:23.685
2025,16,2025_16,9,leclerc,4,1:24.052
2025,16,2025_16,9,russell,5,1:24.068
2025,16,2025_16,9,hamilton,6,1:23.894
2025,16,2025_16,9,bortoleto,7,1:24.431
2025,16,2025_16,9,alonso,8,1:24.485
2025,16,2025_16,9,tsunoda,9,1:24.530
2025,16,2025_16,9,antonelli,10,1:24.566
2025,16,2025_16,9,bearman,11,1:24.520
2025,16,2025_16,9,sainz,12,1:24.389
2025,16,2025_16,9,albon,13,1:24.647
2025,16,2025_16,9,ocon,14,1:24.657
2025,16,2025_16,9,stroll,15,1:24.541
2025,16,2025_16,9,colapinto,16,1:24.816
2025,16,2025_16,9,hadjar,17,1:24.167
2025,16,2025_16,9,lawson,18,1:28.824
2025,16,2025_16,9,gasly,19,1:24.868
2025,16,2025_16,10,max_verstappen,1,1:23.088
2025,16,2025_16,10,norris,2,1:23.416
2025,16,2025_16,10,piastri,3,1:23.461
2025,16,2025_16,10,leclerc,4,1:24.140
2025,16,2025_16,10,russell,5,1:24.347
2025,16,2025_16,10,hamilton,6,1:23.824
2025,16,2025_16,10,bortoleto,7,1:24.517
2025,16,2025_16,10,alonso,8,1:24.506
2025,16,2025_16,10,tsunoda,9,1:24.449
2025,16,2025_16,10,antonelli,10,1:24.571
2025,16,2025_16,10,bearman,11,1:24.534
2025,16,2025_16,10,sainz,12,1:24.483
2025,16,2025_16,10,albon,13,1:24.453
2025,16,2025_16,10,ocon,14,1:24.466
2025,16,2025_16,10,stroll,15,1:24.209
2025,16,2025_16,10,colapinto,16,1:24.728
2025,16,2025_16,10,hadjar,17,1:24.864
2025,16,2025_16,10,gasly,18,1:24.560
2025,16,2025_16,10,lawson,19,1:45.148
2025,16,2025_16,11,max_verstappen,1,1:23.066
2025,16,2025_16,11,norris,2,1:23.360
2025,16,2025_16,11,piastri,3,1:23.897
2025,16,2025_16,11,leclerc,4,1:24.036
2025,16,2025_16,11,russell,5,1:24.124
2025,16,2025_16,11,hamilton,6,1:23.876
2025,16,2025_16,11,bortoleto,7,1:24.549
2025,16,2025_16,11,alonso,8,1:24.460
2025,16,2025_16,11,tsunoda,9,1:24.414
2025,16,2025_16,11,antonelli,10,1:24.510
2025,16,2025_16,11,bearman,11,1:24.662
2025,16,2025_16,11,sainz,12,1:24.592
2025,16,2025_16,11,albon,13,1:24.514
2025,16,2025_16,11,ocon,14,1:24.489
2025,16,2025_16,11,stroll,15,1:24.362
2025,16,2025_16,11,colapinto,16,1:24.768
2025,16,2025_16,11,hadjar,17,1:24.649
2025,16,2025_16,11,gasly,18,1:24.667
2025,16,2025_16,11,lawson,19,1:23.879
2025,16,2025_16,12,max_verstappen,1,1:23.014
2025,16,2025_16,12,norris,2,1:23.294
2025,16,2025_16,12,piastri,3,1:23.486
2025,16,2025_16,12,leclerc,4,1:23.893
2025,16,2025_16,12,russell,5,1:23.830
2025,16,2025_16,12,hamilton,6,1:24.336
2025,16,2025_16,12,bortoleto,7,1:24.529
2025,16,2025_16,12,alonso,8,1:24.624
2025,16,2025_16,12,tsunoda,9,1:24.483
2025,16,2025_16,12,antonelli,10,1:24.447
2025,16,2025_16,12,bearman,11,1:24.559
2025,16,2025_16,12,sainz,12,1:24.557
2025,16,2025_16,12,albon,13,1:24.559
2025,16,2025_16,12,ocon,14,1:24.509
2025,16,2025_16,12,stroll,15,1:24.528
2025,16,2025_16,12,colapinto,16,1:24.706
2025,16,2025_16,12,hadjar,17,1:24.595
2025,16,2025_16,12,gasly,18,1:24.863
2025,16,2025_16,12,lawson,19,1:24.214
2025,16,2025_16,13,max_verstappen,1,1:23.254
2025,16,2025_16,13,norris,2,1:23.293
2025,16,2025_16,13,piastri,3,1:23.598
2025,16,2025_16,13,leclerc,4,1:23.683
2025,16,2025_16,13,russell,5,1:23.569
2025,16,2025_16,13,hamilton,6,1:24.591
2025,16,2025_16,13,bortoleto,7,1:24.638
2025,16,2025_16,13,alonso,8,1:24.577
2025,16,2025_16,13,tsunoda,9,1:24.506
2025,16,2025_16,13,antonelli,10,1:24.535
2025,16,2025_16,13,bearman,11,1:24.423
2025,16,2025_16,13,sainz,12,1:24.449
2025,16,2025_16,13,albon,13,1:24.413
2025,16,2025_16,13,ocon,14,1:24.474
2025,16,2025_16,13,stroll,15,1:24.253
2025,16,2025_16,13,hadjar,16,1:24.081
2025,16,2025_16,13,colapinto,17,1:25.813
2025,16,2025_16,13,gasly,18,1:24.784
2025,16,2025_16,13,lawson,19,1:23.950
2025,16,2025_16,14,max_verstappen,1,1:23.118
2025,16,2025_16,14,norris,2,1:23.509
2025,16,2025_16,14,piastri,3,1:23.662
2025,16,2025_16,14,leclerc,4,1:23.637
2025,16,2025_16,14,russell,5,1:23.932
2025,16,2025_16,14,hamilton,6,1:23.879
2025,16,2025_16,14,bortoleto,7,1:24.327
2025,16,2025_16,14,alonso,8,1:24.396
2025,16,2025_16,14,tsunoda,9,1:24.493
2025,16,2025_16,14,antonelli,10,1:24.382
2025,16,2025_16,14,bearman,11,1:24.296
2025,16,2025_16,14,sainz,12,1:24.327
2025,16,2025_16,14,albon,13,1:24.212
2025,16,2025_16,14,ocon,14,1:24.203
2025,16,2025_16,14,stroll,15,1:24.301
2025,16,2025_16,14,hadjar,16,1:24.182
2025,16,2025_16,14,colapinto,17,1:24.952
2025,16,2025_16,14,gasly,18,1:25.114
2025,16,2025_16,14,lawson,19,1:23.849
2025,16,2025_16,15,max_verstappen,1,1:23.077
2025,16,2025_16,15,norris,2,1:23.059
2025,16,2025_16,15,piastri,3,1:23.385
2025,16,2025_16,15,leclerc,4,1:23.635
2025,16,2025_16,15,russell,5,1:23.837
2025,16,2025_16,15,hamilton,6,1:23.540
2025,16,2025_16,15,bortoleto,7,1:24.385
2025,16,2025_16,15,alonso,8,1:24.276
2025,16,2025_16,15,tsunoda,9,1:24.395
2025,16,2025_16,15,antonelli,10,1:24.456
2025,16,2025_16,15,bearman,11,1:24.514
2025,16,2025_16,15,sainz,12,1:24.395
2025,16,2025_16,15,albon,13,1:24.431
2025,16,2025_16,15,ocon,14,1:24.494
2025,16,2025_16,15,stroll,15,1:24.405
2025,16,2025_16,15,hadjar,16,1:24.036
2025,16,2025_16,15,colapinto,17,1:24.773
2025,16,2025_16,15,gasly,18,1:25.448
2025,16,2025_16,15,lawson,19,1:23.949
2025,16,2025_16,16,max_verstappen,1,1:23.001
2025,16,2025_16,16,norris,2,1:23.089
2025,16,2025_16,16,piastri,3,1:23.137
2025,16,2025_16,16,leclerc,4,1:23.595
2025,16,2025_16,16,russell,5,1:23.876
2025,16,2025_16,16,hamilton,6,1:23.743
2025,16,2025_16,16,bortoleto,7,1:24.127
2025,16,2025_16,16,alonso,8,1:24.206
2025,16,2025_16,16,tsunoda,9,1:24.526
2025,16,2025_16,16,antonelli,10,1:24.516
2025,16,2025_16,16,bearman,11,1:24.385
2025,16,2025_16,16,sainz,12,1:24.478
2025,16,2025_16,16,albon,13,1:24.499
2025,16,2025_16,16,ocon,14,1:24.481
2025,16,2025_16,16,stroll,15,1:24.429
2025,16,2025_16,16,hadjar,16,1:24.287
2025,16,2025_16,16,colapinto,17,1:25.019
2025,16,2025_16,16,gasly,18,1:24.524
2025,16,2025_16,16,lawson,19,1:23.753
2025,16,2025_16,17,max_verstappen,1,1:22.890
2025,16,2025_16,17,norris,2,1:23.232
2025,16,2025_16,17,piastri,3,1:23.336
2025,16,2025_16,17,leclerc,4,1:23.670
2025,16,2025_16,17,russell,5,1:23.786
2025,16,2025_16,17,hamilton,6,1:23.689
2025,16,2025_16,17,bortoleto,7,1:24.202
2025,16,2025_16,17,alonso,8,1:24.224
2025,16,2025_16,17,tsunoda,9,1:24.350
2025,16,2025_16,17,antonelli,10,1:24.227
2025,16,2025_16,17,bearman,11,1:24.301
2025,16,2025_16,17,sainz,12,1:24.342
2025,16,2025_16,17,albon,13,1:24.422
2025,16,2025_16,17,ocon,14,1:24.394
2025,16,2025_16,17,stroll,15,1:24.365
2025,16,2025_16,17,hadjar,16,1:24.447
2025,16,2025_16,17,colapinto,17,1:24.434
2025,16,2025_16,17,gasly,18,1:24.373
2025,16,2025_16,17,lawson,19,1:23.821
2025,16,2025_16,18,max_verstappen,1,1:22.727
2025,16,2025_16,18,norris,2,1:23.189
2025,16,2025_16,18,piastri,3,1:23.259
2025,16,2025_16,18,leclerc,4,1:23.449
2025,16,2025_16,18,russell,5,1:23.656
2025,16,2025_16,18,hamilton,6,1:23.702
2025,16,2025_16,18,bortoleto,7,1:24.241
2025,16,2025_16,18,alonso,8,1:24.146
2025,16,2025_16,18,antonelli,9,1:23.979
2025,16,2025_16,18,tsunoda,10,1:25.287
2025,16,2025_16,18,sainz,11,1:24.788
2025,16,2025_16,18,albon,12,1:24.738
2025,16,2025_16,18,ocon,13,1:24.639
2025,16,2025_16,18,stroll,14,1:24.522
2025,16,2025_16,18,hadjar,15,1:24.032
2025,16,2025_16,18,bearman,16,1:29.433
2025,16,2025_16,18,colapinto,17,1:24.414
2025,16,2025_16,18,gasly,18,1:24.841
2025,16,2025_16,18,lawson,19,1:24.044
2025,16,2025_16,19,max_verstappen,1,1:22.838
2025,16,2025_16,19,norris,2,1:23.289
2025,16,2025_16,19,piastri,3,1:23.359
2025,16,2025_16,19,leclerc,4,1:23.491
2025,16,2025_16,19,russell,5,1:23.756
2025,16,2025_16,19,hamilton,6,1:23.513
2025,16,2025_16,19,bortoleto,7,1:24.232
2025,16,2025_16,19,alonso,8,1:24.185
2025,16,2025_16,19,antonelli,9,1:23.940
2025,16,2025_16,19,sainz,10,1:24.162
2025,16,2025_16,19,albon,11,1:24.251
2025,16,2025_16,19,ocon,12,1:24.425
2025,16,2025_16,19,stroll,13,1:24.615
2025,16,2025_16,19,tsunoda,14,1:28.943
2025,16,2025_16,19,hadjar,15,1:24.242
2025,16,2025_16,19,colapinto,16,1:24.427
2025,16,2025_16,19,gasly,17,1:24.294
2025,16,2025_16,19,lawson,18,1:23.877
2025,16,2025_16,19,bearman,19,1:44.769
2025,16,2025_16,20,max_verstappen,1,1:22.857
2025,16,2025_16,20,norris,2,1:23.049
2025,16,2025_16,20,piastri,3,1:23.225
2025,16,2025_16,20,leclerc,4,1:23.490
2025,16,2025_16,20,russell,5,1:23.588
2025,16,2025_16,20,hamilton,6,1:23.408
